link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/f3vJOTpHBfs"", ""Link"")",Episode 403 (Part 2 of 2),11:10,PP,1/18/1968,A,P_d7354e8b,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/qTzbcLiuJtg"", ""Link"")",Episode 404 (Part 1 of 2),14:58,PP,1/22/1968,A,P_83c5e62b,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/XI8kZqMsAF8"", ""Link"")",Episode 404 (Part 2 of 2),9:08,PP,1/22/1968,A,P_83c5e62b,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Md2PWF-ltgE"", ""Link"")",Episode 405 (Part 1 of 2),12:02,PP,01/25/1968,A,P_2fcd4078,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/g8ZDoO-eOpQ"", ""Link"")",Episode 405 (Part 2 of 2),11:58,PP,01/25/1968,A,P_2fcd4078,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Kv-Q4-g4lUg"", ""Link"")",Episode 406 (Part 1 of 2),10:18,PP,2/1/1968,A,P_7227ee6d,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/IVqBruIdPeY"", ""Link"")",Episode 406 (Part 2 of 2),13:59,PP,2/1/1968,A,P_7227ee6d,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/o_gW02RWpNE"", ""Link"")",Episode 407 (Part 1 of 2),14:54,PP,2/5/1968,A,P_67cdc407,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/BTffoM9n7eU"", ""Link"")",Episode 407 (Part 2 of 2),09:20,PP,2/5/1968,A,P_67cdc407,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/ZmZdoI-oogk"", ""Link"")",Episode 408 (Part 1 of 2),14:16,PP,2/12/1968,A,P_2e49ffa5,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/LjRvGc7DG9E"", ""Link"")",Episode 408 (Part 2 of 2),09:57,PP,2/12/1968,A,P_2e49ffa5,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/gQrkSPP8r6Q"", ""Link"")",Episode 409 (Part 1 of 2),14:16,PP,2/15/1968,A,P_7beee8f0,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/7US_mdkCtzA"", ""Link"")",Episode 409 (Part 2 of 2),10:56,PP,2/15/1968,A,P_7beee8f0,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/WDQxs3PcEoU"", ""Link"")",Episode 410 (Part 1 of 2),10:16,PP,2/19/1968,A,P_033b61e0,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/hBdveI17NZM"", ""Link"")",Episode 410 (Part 2 of 2),14:40,PP,2/19/1968,A,P_033b61e0,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/WMC1Ps4o2NA"", ""Link"")",Episode 411 (Part 1 of 2),14:25,PP,2/22/1968,A,P_26538717,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/faeRfQUfLTE"", ""Link"")",Episode 411 (Part 2 of 2),10:17,PP,2/22/1968,A,P_26538717,2,2,soapsnthings4182
