YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/lc5-O_M7Uws"", ""Link"")",lc5-O_M7Uws,Episode 40,0:42:09,SB,09/21/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/-LnD7XIrJfY"", ""Link"")",-LnD7XIrJfY,Episode 41,0:41:37,SB,09/24/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/jCyOQL5u0Y4"", ""Link"")",jCyOQL5u0Y4,Episode 42,0:41:22,SB,09/25/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/HoY-lMitFaU"", ""Link"")",HoY-lMitFaU,Episode 43,0:41:11,SB,09/26/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/wQW6txrC_Fg"", ""Link"")",wQW6txrC_Fg,Episode 44,0:42:11,SB,9/27/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/r7AY-h_e8vs"", ""Link"")",r7AY-h_e8vs,Episode 45,0:42:11,SB,9/28/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/vXuzYWBYlDQ"", ""Link"")",vXuzYWBYlDQ,Episode 46,0:42:13,SB,10/1/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/bKRA4MrvVPM"", ""Link"")",bKRA4MrvVPM,Episode 46 - First appereance of Eden Capwell,0:01:55,SB,10/1/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/RxTqCbV3IyM"", ""Link"")",RxTqCbV3IyM,Episode 47,0:40:07,SB,10/2/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/gW5G7huZC2g"", ""Link"")",gW5G7huZC2g,Episode 48,0:41:19,SB,10/3/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/UxAm_qtQ4jk"", ""Link"")",UxAm_qtQ4jk,Episode 49,0:42:09,SB,10/4/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/M9z7itoAGn4"", ""Link"")",M9z7itoAGn4,Episode 50,0:42:08,SB,10/5/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/KPYdVUSkVtQ"", ""Link"")",KPYdVUSkVtQ,Episode 51,0:41:54,SB,10/8/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/wAxobwYLK0k"", ""Link"")",wAxobwYLK0k,Episode 52,0:39:56,SB,10/9/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/edsVUI-dVX0"", ""Link"")",edsVUI-dVX0,Episode 53,0:40:38,SB,10/10/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/TGLiDOeLYRI"", ""Link"")",TGLiDOeLYRI,Episode 54,0:41:19,SB,10/11/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/EmTp5LH6CuI"", ""Link"")",EmTp5LH6CuI,Episode 55,0:42:23,SB,10/12/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/MlzNRLAKvp0"", ""Link"")",MlzNRLAKvp0,Episode 56,0:38:41,SB,10/15/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/qmu_NXFPeT4"", ""Link"")",qmu_NXFPeT4,Episode 58,0:41:10,SB,10/16/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/Uo6HrteIoRQ"", ""Link"")",Uo6HrteIoRQ,Episode 57,0:40:48,SB,10/17/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/zdLo4TMkyvU"", ""Link"")",zdLo4TMkyvU,Episode 59,0:37:32,SB,10/18/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/tEmbAWN3VM4"", ""Link"")",tEmbAWN3VM4,Episode 60,0:41:30,SB,10/19/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/kvhUKS0mQuE"", ""Link"")",kvhUKS0mQuE,Episode 61,0:42:22,SB,10/22/1984,A,,1,1,santabarbaratvseries9139
