link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/TZRqW4FC7MQ"", ""Link"")",Episode,42:00:00,AW,11/8/1991,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/EHCLQIVClv8"", ""Link"")",Episode,42:06:00,AW,11/11/1991,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/gKpQ7gV0DEQ"", ""Link"")",Episode,42:25,AW,11/25/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/1r2UHeZWfvc"", ""Link"")",Episode,42:23,AW,11/26/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/om2g_Naf3q4"", ""Link"")",Episode,42:25,AW,11/27/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/hhFiVJYldDU"", ""Link"")",Episode,42:25,AW,11/28/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/Cfc8OZWdRVU"", ""Link"")",Episode,22:19,AW,11/29/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/eh13EeIQ0OU"", ""Link"")",Episode content,18:21,AW,11/29/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/eAZN8r5gc9o"", ""Link"")",Episode,40:14,AW,12/02/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/K0MJNtFXzTo"", ""Link"")",Episode,38:07,AW,12/03/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/RUI6YpzLvQ8"", ""Link"")",Episode,42:25,AW,12/04/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/oDSEF9vBBug"", ""Link"")",Episode,42:25,AW,12/05/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/MzWCzzT-FOQ"", ""Link"")",Episode,41:19,AW,12/06/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/9BAUSKe9V5A"", ""Link"")",Episodes Dec 9 to 16,4:14:29,AW,12/9/1991,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/0PtpybhdFy8"", ""Link"")",Christmas closing,01:31,AW,12/23/1991,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/KYA0IDZR-7k"", ""Link"")",The Death of Lucas,05:13,AW,01/01/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Q0_Woj6zpYU"", ""Link"")",Backstage,4:37,AW,01/01/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/cZVU2grM58Q"", ""Link"")",B.D. Wong,1:51,AW,01/01/1992,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/WyDp6GzfvlE"", ""Link"")",Russell Todd Shirtless Sauna Scene,3:29,AW,01/01/1992,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/L873Rh-onYA"", ""Link"")",Dan Futterman,08:45,AW,01/01/1992,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/3liew78ClxY"", ""Link"")",Episode clips from 1992,16:56,AW,01/01/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/2k1r67mbGss"", ""Link"")",Episode clips,10:01,AW,02/13/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/-yt6VhxdX0o"", ""Link"")",Episode clips February 14 and 17,24:40,AW,02/14/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/9OF98TodatE"", ""Link"")",Episode clips,22:48,AW,02/14/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/oTtNlOvxzLY"", ""Link"")",Closing,1:41,AW,03/03/1992,B,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/kTN7wr7l0Jg"", ""Link"")",Another World snippets,39:32,AW,5/12/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/ovUA4DpgE_Q"", ""Link"")",Eplisode,01:00:24,AW,05/26/1992,A,,1,1,edwynsanchez
"=HYPERLINK(""https://youtu.be/t0IezWM7VnY"", ""Link"")",Episode content,09:10,AW,05/28/1992,A,P_05558168,1,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/SPoKnUyI4Us"", ""Link"")",Episode content,07:06,AW,05/28/1992,A,P_05558168,2,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/-DkhhsDMAkE"", ""Link"")",Episode content,07:15,AW,05/28/1992,A,P_05558168,3,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/xhi7vt1As84"", ""Link"")",Episode content,6:31,AW,05/28/1992,A,P_05558168,4,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/rphL550oCMM"", ""Link"")",Episode content,8:32,AW,05/29/1992,A,P_b58c6137,1,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/lFo8kM51PWM"", ""Link"")",Episode content,9:47,AW,05/29/1992,A,P_b58c6137,2,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/yxJzaGU3cPk"", ""Link"")",Episode content,6:48,AW,05/29/1992,A,P_b58c6137,3,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/UhT_zMRDJOs"", ""Link"")",Episode content,8:52,AW,05/29/1992,A,P_b58c6137,4,4,veggieburgermeister
"=HYPERLINK(""https://youtu.be/zMDhDFIJl94"", ""Link"")",Lorna / Jenna / Felicia ,6:31,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/I6--B3A5Umo"", ""Link"")",Vicky and Ryan / Lorna and Felicia,09:17,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/0Zguw6Cdqyo"", ""Link"")",Danger All Around,04:00,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/IRwp65jFA2A"", ""Link"")",Donna / Vicky / Carl,09:24,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/ofE0HHxXuHM"", ""Link"")",Carl and Vicky ,9:03,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/gxkY2jNZLX0"", ""Link"")",Vicky and Donna,01:45,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/1S9upyUJzDs"", ""Link"")",Ada and Lorna ,6:44,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/e40HlKJiqhU"", ""Link"")",Lucas and Felicia,7:12,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/Io8sKVuEzL0"", ""Link"")",Rachel and Donna,7:23,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/WfypFE9R2sI"", ""Link"")",A Veritable Peyton Place,09:20,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/8plaIFc1kn4"", ""Link"")",Lorna and Kevin Vicky and Friends,6:55,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/TwYGAe1r8Ys"", ""Link"")",Lorna Kevin / Ryan's Dilemma Vicky Carl,09:36,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/gjyzu0uAfZE"", ""Link"")",Lorna  Kevin / Ryan  Frankie Vicky  Carl,7:45,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/iQcTqEfgWbQ"", ""Link"")",The Higher Good,05:11,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/hqdKPLUfKJ4"", ""Link"")",Lorna Comes Clean / Vicky Squirms / Ryan,07:36,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/dVOU8ZcpgIM"", ""Link"")",Eplisode clip,09:22,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/EZQUUlfZX6Y"", ""Link"")",Cass Frankie Lucas Sally Felicia Lorna Ryan Vicky,10:23,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/8qx1XE8nads"", ""Link"")",Hide and Seek,7:06,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/7_Vi-IEstxw"", ""Link"")","Oh, Brother!",4:30,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/iqzRsk0_dt4"", ""Link"")",Damage Control at DandM/Questions For Carl,10:05,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/3uxGkmaAePg"", ""Link"")",DandM's New Partner,08:58,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/1sjJgg3vx00"", ""Link"")",Ryan and Vicky,6:46,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/qpLY8dtRhf0"", ""Link"")",Vicky The Spy,09:39,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/9Szk1NT14lE"", ""Link"")",What's In It For Carl?,08:36,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/2AQP9i9W-S8"", ""Link"")",Don't Get Your Knickers In A Twist,05:54,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/rZvOGV2Tiw8"", ""Link"")",The Libra File,07:11,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/xP3WZbdQJ5M"", ""Link"")",I See Everything You Do,09:47,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/gUPukEpC9Cw"", ""Link"")",Lewd and Lascivious,7:39,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/oWGQx_yBoQQ"", ""Link"")",Fathers and Mothers,10:25,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/Mm95GNdofl4"", ""Link"")",The Devil You Know,7:32,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/IB07dMNzGZo"", ""Link"")",Summer Desire Promo,00:21,AW,06/01/1992,B,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/uC19JL214WI"", ""Link"")",DandM Presents,5:24,AW,06/01/1992,A,,1,1,veggieburgermeister
"=HYPERLINK(""https://youtu.be/6bhTgFlBcFQ"", ""Link"")",Cass and Frankie In Venice,08:05,AW,06/01/1992,A,P_5aca8165,1,3,veggieburgermeister
"=HYPERLINK(""https://youtu.be/ZzUeqW6Gnq4"", ""Link"")",Cass and Frankie in Venice,10:39,AW,06/01/1992,A,P_5aca8165,2,3,veggieburgermeister
"=HYPERLINK(""https://youtu.be/d3Yuj-dhueM"", ""Link"")",Cass and Frankie In Venice,7:39,AW,06/01/1992,A,P_5aca8165,3,3,veggieburgermeister
"=HYPERLINK(""https://youtu.be/s-5TLJJUTHs"", ""Link"")",Something Is Going On In This Town,09:32,AW,06/01/1992,A,P_e240fc44,1,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/pcbp7Ej517M"", ""Link"")",Something Is Going On In This Town,10:04,AW,06/01/1992,A,P_e240fc44,2,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/ujQPqAhV4SQ"", ""Link"")",Something Is Going On In This Town,5:19,AW,06/01/1992,A,P_e240fc44,3,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/lZf1722Gt94"", ""Link"")",Something Is Going On In This Town,9:28,AW,06/01/1992,A,P_e240fc44,4,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/_ddWtsmm6Gk"", ""Link"")",Something Is Going On In This Town,3:59,AW,06/01/1992,A,P_e240fc44,5,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/BDJojOxHqI0"", ""Link"")",Something Is Going On In This Town,7:14,AW,06/01/1992,A,P_e240fc44,6,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/2J0w25hjJTw"", ""Link"")",Something Is Going On In This Town,5:48,AW,06/01/1992,A,P_e240fc44,7,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/aRWMbTnwMJQ"", ""Link"")",Something Is Going On In This Town,07:43,AW,06/01/1992,A,P_e240fc44,8,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/lgo9b5w41eU"", ""Link"")",Something Is Going On In This Town,6:02,AW,06/01/1992,A,P_e240fc44,9,9,veggieburgermeister
"=HYPERLINK(""https://youtu.be/1GCEEvvZZ1s"", ""Link"")",Another World snippets,3:56,AW,06/19/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/6xVFF9c7iYo"", ""Link"")",Another World summer desire - night time snippets,26:52,AW,06/23/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/rruD2reYOjQ"", ""Link"")",Episode clips,3:09,AW,08/11/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/Hcj6ErY-nCY"", ""Link"")",Another World snippets,49:17,AW,08/11/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/j-f-bjgokWo"", ""Link"")",Episode,46:03:00,AW,10/8/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/iJsA6HfWpgY"", ""Link"")",Episode,42:41:00,AW,10/9/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/pCzvkL-mmUs"", ""Link"")",Episode,43:06:00,AW,10/12/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/X5oHZZasqoM"", ""Link"")",Episode,43:03:00,AW,10/13/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ED_oZ0Fdlik"", ""Link"")",Episode,48:35:00,AW,10/14/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ZGSHrUQSAEU"", ""Link"")",Episode,42:59:00,AW,10/15/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/kC7oZILojuc"", ""Link"")",Episode,42:45:00,AW,10/16/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/DpYUdFfF6vM"", ""Link"")",November 1992 - April 1993,30:10,AW,11/01/1992,A,P_254db705,1,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/QNZW3GmrP_0"", ""Link"")",November 1992 - April 1993,28:14,AW,11/01/1992,A,P_254db705,2,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/Q9QCy3PESDg"", ""Link"")",November 1992 - April 1993,30:25,AW,11/01/1992,A,P_254db705,3,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/GCXbKQBuKxs"", ""Link"")",November 1992 - April 1993,30:44,AW,11/01/1992,A,P_254db705,4,4,eddiedrueding
"=HYPERLINK(""https://youtu.be/WpfH1Z_YtNQ"", ""Link"")",Episode,41:48:00,AW,11/13/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/qXRkUtGj794"", ""Link"")",Episode,46:46:00,AW,11/16/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/GDggWmD2DcY"", ""Link"")",Episode,42:34:00,AW,11/17/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ADVtjEwwyOY"", ""Link"")",Episode,42:33:00,AW,11/18/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/aLLRpRxdQno"", ""Link"")",Episode,42:34:00,AW,11/19/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/bOmVShu50Sk"", ""Link"")",Episode,42:38:00,AW,11/20/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/WUKsMSIg4_Y"", ""Link"")",Episode,42:28,AW,11/23/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/8GTzW4xjtN4"", ""Link"")",Episode,44:24:00,AW,12/10/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/9hntDz07hkw"", ""Link"")",Episode,45:12:00,AW,12/11/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/OChhCktx9WQ"", ""Link"")",Episode,42:42:00,AW,12/14/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/L0ojyKW_Dvo"", ""Link"")",Episode,42:59:00,AW,12/15/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/1heb3MLhogk"", ""Link"")",Episode,43:04:00,AW,12/16/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/WHk9UR0Y0vM"", ""Link"")",Episode,42:51:00,AW,12/17/1992,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/BrAVcDRNM6k"", ""Link"")",Another World snippets,1:39:01,AW,12/31/1992,A,,1,1,chase4everchase
"=HYPERLINK(""https://youtu.be/jXSuHiqmXaQ"", ""Link"")",Carl's Redemption openeng credits,00:35,AW,01/01/1993,B,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/AlES_eCqtTw"", ""Link"")",Victoria Wyndham,2:09,AW,01/01/1993,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/SuV_a1bfkBY"", ""Link"")",Mark Valley,20:50,AW,01/01/1993,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/2RgRmqBNELY"", ""Link"")",Carl's Redemption,09:58,AW,01/01/1993,A,P_13bc45bc,001,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/fYt24RqJLkc"", ""Link"")",Carl's Redemption,08:59,AW,01/01/1993,A,P_13bc45bc,002,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/KAlKw1SrMVU"", ""Link"")",Carl's Redemption,10:13,AW,01/01/1993,A,P_13bc45bc,003,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/zInnnSGAXpg"", ""Link"")",Carl's Redemption,10:06,AW,01/01/1993,A,P_13bc45bc,004,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/XulsG-BtNVU"", ""Link"")",Carl's Redemption,09:40,AW,01/01/1993,A,P_13bc45bc,005,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/U3sMZG1PjYQ"", ""Link"")",Carl's Redemption,09:57,AW,01/01/1993,A,P_13bc45bc,006,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/3ND6GumpXwM"", ""Link"")",Carl's Redemption,10:10,AW,01/01/1993,A,P_13bc45bc,007,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/j2knIFy_MKA"", ""Link"")",Carl's Redemption,10:39,AW,01/01/1993,A,P_13bc45bc,008,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/5z6OEK8iOKM"", ""Link"")",Carl's Redemption,9:21,AW,01/01/1993,A,P_13bc45bc,009,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/RbfS_VHK5hM"", ""Link"")",Carl's Redemption,09:57,AW,01/01/1993,A,P_13bc45bc,010,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/roRqHU9bbbk"", ""Link"")",Carl's Redemption,10:18,AW,01/01/1993,A,P_13bc45bc,011,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/V-4uE1Fh0UY"", ""Link"")",Carl's Redemption,10:57,AW,01/01/1993,A,P_13bc45bc,012,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/4rkxBfWq96I"", ""Link"")",Carl's Redemption,09:59,AW,01/01/1993,A,P_13bc45bc,013,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ki_TI9y12pY"", ""Link"")",Carl's Redemption,9:32,AW,01/01/1993,A,P_13bc45bc,014,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/oE6ek1KI1QU"", ""Link"")",Carl's Redemption,10:11,AW,01/01/1993,A,P_13bc45bc,015,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/JIONia_EYiQ"", ""Link"")",Carl's Redemption,10:28,AW,01/01/1993,A,P_13bc45bc,016,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/dHgNlk_dI4w"", ""Link"")",Carl's Redemption,10:11,AW,01/01/1993,A,P_13bc45bc,017,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Du-cP4VBKJ0"", ""Link"")",Carl's Redemption,09:48,AW,01/01/1993,A,P_13bc45bc,018,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/QC-AOWLHSgU"", ""Link"")",Carl's Redemption,10:49,AW,01/01/1993,A,P_13bc45bc,019,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/rGX6VdVyUuw"", ""Link"")",Carl's Redemption,10:30,AW,01/01/1993,A,P_13bc45bc,020,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/iRQip_dAM4s"", ""Link"")",Carl's Redemption,11:00,AW,01/01/1993,A,P_13bc45bc,021,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/uAoSWxwQW_A"", ""Link"")",Carl's Redemption,09:29,AW,01/01/1993,A,P_13bc45bc,022,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/MPIAggieFwk"", ""Link"")",Carl's Redemption,10:46,AW,01/01/1993,A,P_13bc45bc,023,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/KaD2qWMsvmg"", ""Link"")",Carl's Redemption,09:49,AW,01/01/1993,A,P_13bc45bc,024,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/b2_IsyLNeZs"", ""Link"")",Carl's Redemption,10:31,AW,01/01/1993,A,P_13bc45bc,025,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/v5UbqxLvnYc"", ""Link"")",Carl's Redemption,10:28,AW,01/01/1993,A,P_13bc45bc,026,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/zeZHB7TvMe0"", ""Link"")",Carl's Redemption,09:39,AW,01/01/1993,A,P_13bc45bc,027,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ElYFk2ykEi0"", ""Link"")",Carl's Redemption,10:19,AW,01/01/1993,A,P_13bc45bc,028,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/XkR3unVq-Q0"", ""Link"")",Carl's Redemption,10:23,AW,01/01/1993,A,P_13bc45bc,029,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/2xvDqzL78jQ"", ""Link"")",Carl's Redemption,09:40,AW,01/01/1993,A,P_13bc45bc,030,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/V1fdxBoWWBw"", ""Link"")",Carl's Redemption,10:39,AW,01/01/1993,A,P_13bc45bc,031,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/unyZ9nUnUkw"", ""Link"")",Carl's Redemption,10:12,AW,01/01/1993,A,P_13bc45bc,032,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/fdYyxGtIVU4"", ""Link"")",Carl's Redemption,09:40,AW,01/01/1993,A,P_13bc45bc,033,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ZQP9bs9DoKA"", ""Link"")",Carl's Redemption,10:29,AW,01/01/1993,A,P_13bc45bc,034,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/DJdGdf1loeM"", ""Link"")",Carl's Redemption,10:45,AW,01/01/1993,A,P_13bc45bc,035,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/4OyWKb-60rk"", ""Link"")",Carl's Redemption,10:39,AW,01/01/1993,A,P_13bc45bc,036,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/OlRqhDmB_2A"", ""Link"")",Carl's Redemption,10:37,AW,01/01/1993,A,P_13bc45bc,037,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Ge9W6bQTv_U"", ""Link"")",Carl's Redemption,10:52,AW,01/01/1993,A,P_13bc45bc,038,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/FaC_kmQZjhQ"", ""Link"")",Carl's Redemption,10:05,AW,01/01/1993,A,P_13bc45bc,039,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/rIz20DsvZbw"", ""Link"")",Carl's Redemption,09:50,AW,01/01/1993,A,P_13bc45bc,040,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/0_LFwMILnSs"", ""Link"")",Carl's Redemption,09:57,AW,01/01/1993,A,P_13bc45bc,041,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/vNlcUDHq_Rs"", ""Link"")",Carl's Redemption,09:49,AW,01/01/1993,A,P_13bc45bc,042,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/QRHqV6NrIBs"", ""Link"")",Carl's Redemption,10:33,AW,01/01/1993,A,P_13bc45bc,043,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/WnO-O6tIN2Q"", ""Link"")",Carl's Redemption,10:16,AW,01/01/1993,A,P_13bc45bc,044,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/MDPN-5Bawp4"", ""Link"")",Carl's Redemption,09:42,AW,01/01/1993,A,P_13bc45bc,045,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/OZk0fZOkmag"", ""Link"")",Carl's Redemption,10:23,AW,01/01/1993,A,P_13bc45bc,046,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/kog_Pff8tpc"", ""Link"")",Carl's Redemption,10:48,AW,01/01/1993,A,P_13bc45bc,047,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/c2nh0xeoHwI"", ""Link"")",Carl's Redemption,10:53,AW,01/01/1993,A,P_13bc45bc,048,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/z25J8um2XgQ"", ""Link"")",Carl's Redemption,10:58,AW,01/01/1993,A,P_13bc45bc,049,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/ce6eNdZbPUU"", ""Link"")",Carl's Redemption,09:45,AW,01/01/1993,A,P_13bc45bc,050,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Jr-jzoDgyx8"", ""Link"")",Carl's Redemption,09:46,AW,01/01/1993,A,P_13bc45bc,051,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/S-vS_pZmOzg"", ""Link"")",Carl's Redemption,10:05,AW,01/01/1993,A,P_13bc45bc,052,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/vTZ1ccDwhvY"", ""Link"")",Carl's Redemption,10:50,AW,01/01/1993,A,P_13bc45bc,053,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/s4dqkgCwMNo"", ""Link"")",Carl's Redemption,10:24,AW,01/01/1993,A,P_13bc45bc,054,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/wiDDf6Q5isI"", ""Link"")",Carl's Redemption,09:50,AW,01/01/1993,A,P_13bc45bc,055,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/jAYTmSBI7tE"", ""Link"")",Carl's Redemption,10:21,AW,01/01/1993,A,P_13bc45bc,056,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/As0dhjOmONo"", ""Link"")",Carl's Redemption,10:06,AW,01/01/1993,A,P_13bc45bc,057,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/SB62JaUdMio"", ""Link"")",Carl's Redemption,10:09,AW,01/01/1993,A,P_13bc45bc,058,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/Bxp6LiyCXAc"", ""Link"")",Carl's Redemption,9:10,AW,01/01/1993,A,P_13bc45bc,059,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/J4EUno9WNHQ"", ""Link"")",Carl's Redemption,10:49,AW,01/01/1993,A,P_13bc45bc,060,431,anotherworldlover
"=HYPERLINK(""https://youtu.be/C6pgynThTpM"", ""Link"")",Carl's Redemption,10:08,AW,01/01/1993,A,P_13bc45bc,061,431,anotherworldlover
