link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/_8gycjammxo"", ""Link"")",Eplisode clip,13:04,AW,09/03/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Llz_EUExzXg"", ""Link"")",Eplisode clip,03:14,AW,09/28/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ci2Ql53tXu0"", ""Link"")",Eplisode clip,14:03,AW,10/01/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/6T33NP39Tmo"", ""Link"")",Eplisode clip,8:46,AW,10/03/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ZOHJK-7QxUE"", ""Link"")",Eplisode clip,4:40,AW,10/04/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/7tr-XQO01Zo"", ""Link"")",Episode,37:04,AW,10/08/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/T-KpoNWO4Ts"", ""Link"")",Eplisode,01:05:07,AW,10/11/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/cMCCDxM935g"", ""Link"")",Eplisode clip,14:53,AW,10/25/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/isUaki4OepU"", ""Link"")",Eplisode clip,17:19,AW,10/29/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/l79Cv5Mu4Ig"", ""Link"")",Eplisode clip,17:00,AW,10/31/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/gLO4yNl3wTI"", ""Link"")",Eplisode clip,08:54,AW,11/06/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Vmn50SR8LY0"", ""Link"")",Eplisode,01:06:00,AW,11/21/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/yckerCQPbYQ"", ""Link"")",Eplisode clip,4:38,AW,11/26/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/4VZ9qev5IZw"", ""Link"")",Eplisode clip,04:37,AW,11/26/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/uB5baG0n1LY"", ""Link"")",Eplisode clip,07:13,AW,11/28/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Boe97-d0bSE"", ""Link"")",Eplisode clip,7:15,AW,11/28/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/0C-kaAG_2iU"", ""Link"")",Eplisode clip,14:55,AW,12/17/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/2B-M0k-5Lxk"", ""Link"")",Eplisode clip,14:51,AW,12/17/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ExJBvsGC31o"", ""Link"")",Eplisode clip,11:06,AW,12/20/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/gTwE6NsbgO4"", ""Link"")",Eplisode clip,11:06,AW,12/20/1979,A,,1,1,eddiedrueding
