YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/-zWkqdDiq0g"", ""Link"")",-zWkqdDiq0g,Episode,0:38:57,GL,02/18/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/lM40nTJGyMY"", ""Link"")",lM40nTJGyMY,Episode,0:39:35,GL,02/21/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/ARa5N2Sx1kM"", ""Link"")",ARa5N2Sx1kM,Episode,0:39:44,GL,02/22/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/l5rZEZ1OMPU"", ""Link"")",l5rZEZ1OMPU,full episode,0:39:16,GL,02/23/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/nKdgGpl1iB0"", ""Link"")",nKdgGpl1iB0,Episode,0:39:02,GL,02/23/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/cBPBH4L0avs"", ""Link"")",cBPBH4L0avs,Episode,0:39:01,GL,02/23/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/P7HJBdtTMs4"", ""Link"")",P7HJBdtTMs4,full episode,0:39:19,GL,02/24/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/PBMjAVmcu0Y"", ""Link"")",PBMjAVmcu0Y,Episode,0:39:42,GL,02/24/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/oitehxEJf-k"", ""Link"")",oitehxEJf-k,Episode,0:39:19,GL,02/24/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/45Wy3eFped8"", ""Link"")",45Wy3eFped8,Episode,0:39:31,GL,02/25/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/iut7Wp0vNaQ"", ""Link"")",iut7Wp0vNaQ,Episode,0:39:46,GL,02/28/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/C8Df5b8eU58"", ""Link"")",C8Df5b8eU58,Episode,0:39:45,GL,02/29/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/pIEjxTDD0KE"", ""Link"")",pIEjxTDD0KE,CBS Daytime Divas promo,0:00:21,GL,03/01/2000,B,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/skeLjXTSoWY"", ""Link"")",skeLjXTSoWY,Promo - Marry a Prince - Romance Rules,0:00:21,GL,03/01/2000,B,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/LS5pgK_X5Ok"", ""Link"")",LS5pgK_X5Ok,Episode,0:39:49,GL,03/01/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/7TxAYRE80PU"", ""Link"")",7TxAYRE80PU,Episode,0:39:12,GL,3/2/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/4KMdXmjEIu8"", ""Link"")",4KMdXmjEIu8,Episode,0:39:12,GL,03/02/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/XZERWxCHkBk"", ""Link"")",XZERWxCHkBk,Episode,0:39:40,GL,03/03/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/_cK8f-MlLZU"", ""Link"")",_cK8f-MlLZU,Episode,0:39:36,GL,03/06/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/W-PK2WDTwPA"", ""Link"")",W-PK2WDTwPA,Episode,0:39:04,GL,03/07/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/iVvda5Vf8Bk"", ""Link"")",iVvda5Vf8Bk,full episode,0:38:02,GL,03/08/2000,A,,1,1,guidinglightepisodes3132
