YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Zbif9tmvLsY"", ""Link"")",Zbif9tmvLsY,Victor/Diana Promo,0:00:11,DAYS,12/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/bqyjUT9LEtc"", ""Link"")",bqyjUT9LEtc,Promo - Patch and Kayla,0:00:21,DAYS,1/1/1988,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/Ivuvo8TJQMs"", ""Link"")",Ivuvo8TJQMs,Promo,0:00:21,DAYS,1/1/1988,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/bbGCx8w1WpU"", ""Link"")",bbGCx8w1WpU,Promo,0:00:31,DAYS,1/1/1988,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/VSPMOK61FVI"", ""Link"")",VSPMOK61FVI,Roman and Diana Promo #2,0:00:21,DAYS,01/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/iQ4R7yXNQ58"", ""Link"")",iQ4R7yXNQ58,Steve and Kayla Promo #3,0:00:21,DAYS,01/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/mCZNUj-RzV4"", ""Link"")",mCZNUj-RzV4,Steve/Kayla/Jack Promo #1,0:00:21,DAYS,01/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/yHHdCe1H4CA"", ""Link"")",yHHdCe1H4CA,Love Promo,0:00:20,DAYS,02/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/p9U1vusluCA"", ""Link"")",p9U1vusluCA,Steve Promo,0:00:22,DAYS,02/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/gBpd66G3QhA"", ""Link"")",gBpd66G3QhA,Steve/Kayla/Jack Promo #2,0:00:21,DAYS,02/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/2SotA0TcpQI"", ""Link"")",2SotA0TcpQI,Roman and Diana Promo #3,0:00:21,DAYS,03/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/DKmcMGrNOE8"", ""Link"")",DKmcMGrNOE8,Shane/Gabrielle Promo #2,0:00:23,DAYS,03/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/BPPOXaOvSps"", ""Link"")",BPPOXaOvSps,Steve and Kayla Promo #4,0:00:12,DAYS,03/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/hdvbZsOWNT8"", ""Link"")",hdvbZsOWNT8,Steve/Kayla/Jack Promo #3,0:00:22,DAYS,03/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/gk8JG2ZyLRU"", ""Link"")",gk8JG2ZyLRU,Shane and Kim Promo,0:00:22,DAYS,05/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/2ukMHrWwjBE"", ""Link"")",2ukMHrWwjBE,Steve and Kayla Wedding Promo,0:00:21,DAYS,07/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/ONkBvmMiI4I"", ""Link"")",ONkBvmMiI4I,"""Thank You For Making DOOL #1"" Promo",0:00:20,DAYS,08/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/lw0sAGGmJXU"", ""Link"")",lw0sAGGmJXU,"""The Men Who Make Your Days"" Promo",0:00:21,DAYS,08/1/1988,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/ieh1r831ytQ"", ""Link"")",ieh1r831ytQ,Michael T. Weiss,0:00:21,DAYS,01/01/1989,B,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/pY5oQuFvvd4"", ""Link"")",pY5oQuFvvd4,Promo,0:00:21,DAYS,1/1/1989,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/Dt6AO5gHq4A"", ""Link"")",Dt6AO5gHq4A,Promo,0:00:30,DAYS,1/1/1989,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/pqR-Safczik"", ""Link"")",pqR-Safczik,"Jack/Jennifer/Emilio ""The Bachelorette"" Promo",0:00:19,DAYS,09/1/1989,B,,1,1,hazeleyes8965
