YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/R8m88lMB99Y"", ""Link"")",R8m88lMB99Y,Episode,0:20:55,PC,08/02/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UIRGgCuwzr0"", ""Link"")",UIRGgCuwzr0,Episode,0:20:55,PC,08/03/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/jOAQg-VklbQ"", ""Link"")",jOAQg-VklbQ,Episode,0:20:59,PC,08/04/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/fhInCpcETz8"", ""Link"")",fhInCpcETz8,Episode,0:21:00,PC,08/07/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/djzdLniCR_o"", ""Link"")",djzdLniCR_o,Episode,0:20:54,PC,08/08/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9nH44e0urs4"", ""Link"")",9nH44e0urs4,Episode,0:20:53,PC,08/09/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Qu88b5lJBeE"", ""Link"")",Qu88b5lJBeE,Episode content,0:18:23,PC,08/10/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/HhplATTseCE"", ""Link"")",HhplATTseCE,Episode,0:20:52,PC,08/11/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/OKMIrrLVhdg"", ""Link"")",OKMIrrLVhdg,Episode,0:20:41,PC,08/14/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/iqqUIG_2EM4"", ""Link"")",iqqUIG_2EM4,Episode content,0:19:10,PC,08/15/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Z7iFcBaqNGA"", ""Link"")",Z7iFcBaqNGA,Episode,0:20:53,PC,08/16/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/BO0FdNqpZuk"", ""Link"")",BO0FdNqpZuk,Episode,0:20:59,PC,08/17/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/rim8d7brhWE"", ""Link"")",rim8d7brhWE,Episode,0:20:56,PC,08/18/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/uQ6fLrIDra4"", ""Link"")",uQ6fLrIDra4,Episode,0:20:56,PC,08/21/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ASkfpxAg8j0"", ""Link"")",ASkfpxAg8j0,Episode,0:20:56,PC,08/22/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/OSQn9BrgIV0"", ""Link"")",OSQn9BrgIV0,Episode,0:21:00,PC,08/23/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/eKANGGfF3s4"", ""Link"")",eKANGGfF3s4,Episode,0:20:58,PC,08/24/2000,A,,1,1,portcharles2013
