id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/2qdT96U-KlI"", ""Link"")",Episode,20:52,PC,10/06/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/EgE9rojYF-c"", ""Link"")",Episode,20:55,PC,10/07/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/r5dS39NBaMk"", ""Link"")",Episode,20:58,PC,10/08/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Xue5X8t0kXw"", ""Link"")",Episode,20:56,PC,10/09/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/32fMW-MRCxU"", ""Link"")",Episode,20:57,PC,10/10/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/12vfRU4sBxQ"", ""Link"")",Episode,20:58,PC,10/13/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/U3WEque1raE"", ""Link"")",Episode,20:55,PC,10/14/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/YbDtTHwHl48"", ""Link"")",Episode,20:53,PC,10/15/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/C0kw8_HCanQ"", ""Link"")",Episode,20:56,PC,10/16/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/aLF83LPEtBY"", ""Link"")",Episode,20:56,PC,10/17/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ezJI7-nMQnk"", ""Link"")",Episode,20:55,PC,10/20/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/4VjvvMxo4SE"", ""Link"")",Episode,20:56,PC,10/21/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/TM1rIwzIOsI"", ""Link"")",Episode,20:54,PC,10/22/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LaGcNsZGO14"", ""Link"")",Episode,20:56,PC,10/23/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/v2lXyu7RGcA"", ""Link"")",Episode,20:56,PC,10/24/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/yuHrPqIp1Sk"", ""Link"")",Episode,20:52,PC,10/27/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/txkGBtJC6V8"", ""Link"")",Episode,20:53,PC,10/28/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9PsyC9ezjA8"", ""Link"")",Episode,20:54,PC,10/29/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/cl-SU7HdnOg"", ""Link"")",Episode,20:55,PC,10/30/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/fnj0xdAbiN0"", ""Link"")",Episode,20:56,PC,10/31/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/_TYWuqfI7Q8"", ""Link"")",Episode,20:55,PC,11/03/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/bqggmznsZg4"", ""Link"")",Episode,20:53,PC,11/04/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/7WVW0jJqDqA"", ""Link"")",Episode,20:54,PC,11/05/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/xuQbU7Zb60A"", ""Link"")",Episode,20:55,PC,11/06/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/SU_0zVxXBKo"", ""Link"")",Episode,20:53,PC,11/07/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ejylNU6XLoQ"", ""Link"")",Episode,20:56,PC,11/10/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LMxz7nSMFbw"", ""Link"")",Episode,20:59,PC,11/11/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/TVJZslzihIQ"", ""Link"")",Episode,20:54,PC,11/12/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/daFE7GOTAQE"", ""Link"")",Episode,20:54,PC,11/13/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/O6GIi_pc_wA"", ""Link"")",Episode,20:43,PC,11/14/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Glts46RiK_M"", ""Link"")",Episode,20:55,PC,11/17/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/oQmDp3PDaVg"", ""Link"")",Episode,20:57,PC,11/18/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/nog-exMePEE"", ""Link"")",Episode,20:55,PC,11/19/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/jd587LLF_fQ"", ""Link"")",Episode,20:56,PC,11/20/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/IS-KY5AfRwA"", ""Link"")",Episode,20:55,PC,11/21/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/0t2aBHdBq4I"", ""Link"")",Episode,20:53,PC,11/24/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Kl2-DX1Vz4o"", ""Link"")",Episode,21:13,PC,11/25/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/PGNURDzn9uE"", ""Link"")",Episode,21:03,PC,11/26/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/E_SjpzUXmkQ"", ""Link"")",Episode,20:54,PC,11/27/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/jK3xigB8zRw"", ""Link"")",Episode,20:54,PC,12/01/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/3Hqzc9YVlso"", ""Link"")",Episode,20:54,PC,12/01/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ZSQ-lNxrGEE"", ""Link"")",Episode,20:54,PC,12/02/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/uWpJdk8UsiY"", ""Link"")",Episode,20:53,PC,12/03/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/vB3BNg3aRso"", ""Link"")",Episode,20:54,PC,12/04/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/fsfBTgoHhJw"", ""Link"")",Episode,20:55,PC,12/05/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/4EEtYFfXJbk"", ""Link"")",Episode,20:52,PC,12/08/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/JFFOjtaF7aA"", ""Link"")",Episode,20:54,PC,12/09/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/DtVqpcmwSm0"", ""Link"")",Episode,20:52,PC,12/10/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/4qMGSVq5G4I"", ""Link"")",Episode,20:53,PC,12/11/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/nenZGnd-JCE"", ""Link"")",Episode,20:53,PC,12/12/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/-Ur0ui1tnjI"", ""Link"")",Episode,20:54,PC,12/15/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/vzf2w9jNZHE"", ""Link"")",Episode,20:53,PC,12/16/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/wslQf0MTyYI"", ""Link"")",Episode,20:53,PC,12/17/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/5wRBY6ey3VM"", ""Link"")",Episode,20:49,PC,12/18/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/V_-8WSO5fGY"", ""Link"")",Episode,20:55,PC,12/19/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/v2YEJSiPJDU"", ""Link"")",Episode,20:54,PC,12/22/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/JZUyBOkqFvs"", ""Link"")",Episode,20:43,PC,12/23/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/HyLLNhIW9qs"", ""Link"")",Episode,20:54,PC,12/24/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/2QeuTKQWy8U"", ""Link"")",Episode,20:53,PC,12/26/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/drt-MmOT9kA"", ""Link"")",Episode,21:00,PC,12/29/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/bevVjSoBPng"", ""Link"")",Episode,20:59,PC,12/30/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/qaspdhQAIZU"", ""Link"")",Episode,20:54,PC,12/31/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/STn7p4Df_S8"", ""Link"")",Episode,20:54,PC,01/02/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/PilNaCZ3kTM"", ""Link"")",Episode,21:14,PC,01/05/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/NLZ7KX5SFEg"", ""Link"")",Episode,21:01,PC,01/06/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/71HLgtGwxHI"", ""Link"")",Episode,20:55,PC,01/07/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1eCQbhkQbl4"", ""Link"")",Episode,20:56,PC,01/08/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UxF8cci6MX4"", ""Link"")",Episode,20:54,PC,01/09/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/j1uGdhotuUc"", ""Link"")",Episode,20:54,PC,01/12/1998,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/TPCk_XMTs6k"", ""Link"")",Episode,20:55,PC,01/13/1998,A,,1,1,portcharles2013
