YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/EXUUwFfKCto"", ""Link"")",EXUUwFfKCto,Episode content,0:09:43,ATWT,10/02/1987,A,P_e4faa1a5,1,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/peYvTCuAc6E"", ""Link"")",peYvTCuAc6E,Episode content,0:09:07,ATWT,10/02/1987,A,P_e4faa1a5,2,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Zl0V1hjVRlg"", ""Link"")",Zl0V1hjVRlg,Episode content,0:09:49,ATWT,10/02/1987,A,P_e4faa1a5,3,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/KWgVA7JwNjo"", ""Link"")",KWgVA7JwNjo,Episode content,0:06:22,ATWT,10/02/1987,A,P_e4faa1a5,4,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/pPq-NRSHl2E"", ""Link"")",pPq-NRSHl2E,Bumpers and Closing,0:00:40,ATWT,11/11/1987,B,,1,1,retronewfoundland
"=HYPERLINK(""https://youtu.be/1GoDW5p2uXY"", ""Link"")",1GoDW5p2uXY,Russell Wong,0:09:51,ATWT,01/01/1988,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/MQ1LvyFXLm8"", ""Link"")",MQ1LvyFXLm8,Emma Walton Hamilton,0:11:45,ATWT,01/01/1988,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/LStBMWOZjzs"", ""Link"")",LStBMWOZjzs,Kim Hughes Tells Off Seth You're dating daughter #3!,0:04:05,ATWT,01/01/1988,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/GbSxNsjweXA"", ""Link"")",GbSxNsjweXA,Closing theme,0:02:52,ATWT,01/01/1988,B,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/ZX38etLhbFA"", ""Link"")",ZX38etLhbFA,Promo,0:00:20,ATWT,1/1/1988,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/UyMl6gpDVM4"", ""Link"")",UyMl6gpDVM4,Closing credits,0:01:12,ATWT,03/04/1988,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/xYCV5jSodbM"", ""Link"")",xYCV5jSodbM,Closing credits,0:01:00,ATWT,05/01/1988,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/zmTfh3QK1lo"", ""Link"")",zmTfh3QK1lo,Hank Elliot Comes Out of the Closet,0:09:38,ATWT,08/18/1988,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/EFh-awFHWX0"", ""Link"")",EFh-awFHWX0,Hank Elliot Comes Out of the Closet,0:02:01,ATWT,08/18/1988,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/Pz6q6EBXggk"", ""Link"")",Pz6q6EBXggk,Promos,0:00:30,ATWT,01/01/1989,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/rT4m4YjlGwo"", ""Link"")",rT4m4YjlGwo,Jamie Walters,0:00:55,ATWT,01/01/1989,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/go0UqZRhVSE"", ""Link"")",go0UqZRhVSE,Loren Dean,0:04:26,ATWT,01/01/1989,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/NqcCY3NpqbU"", ""Link"")",NqcCY3NpqbU,Promo,0:00:21,ATWT,1/1/1989,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/5VWAbI0CwIM"", ""Link"")",5VWAbI0CwIM,Episode,0:44:41,ATWT,02/01/1989,A,,1,1,excuseyou77
"=HYPERLINK(""https://youtu.be/Ju1TxhJSFho"", ""Link"")",Ju1TxhJSFho,Nestor Carbonell on ATWT,0:03:43,ATWT,6/1/1989,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/KKKSGRx30ag"", ""Link"")",KKKSGRx30ag,Episode content,0:06:17,ATWT,08/10/1989,A,P_bd2eaff2,1,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/tQKlJcsD2dA"", ""Link"")",tQKlJcsD2dA,Episode content,0:05:46,ATWT,08/10/1989,A,P_bd2eaff2,2,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/1WD51NXi4TU"", ""Link"")",1WD51NXi4TU,Episode content,0:07:00,ATWT,08/10/1989,A,P_bd2eaff2,3,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/bHIWMWHSeWI"", ""Link"")",bHIWMWHSeWI,Episode content,0:05:04,ATWT,08/10/1989,A,P_bd2eaff2,4,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/fnkV_1B0S8I"", ""Link"")",fnkV_1B0S8I,Episode content,0:04:08,ATWT,08/10/1989,A,P_bd2eaff2,5,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/Y2a1fUMzJTM"", ""Link"")",Y2a1fUMzJTM,Episode content,0:05:26,ATWT,08/10/1989,A,P_bd2eaff2,6,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/djT0awQSM1s"", ""Link"")",djT0awQSM1s,Episode content,0:04:53,ATWT,08/10/1989,A,P_bd2eaff2,7,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/Dz0UdkIvths"", ""Link"")",Dz0UdkIvths,Episode content,0:04:46,ATWT,08/10/1989,A,P_bd2eaff2,8,9,snarkweighsin
"=HYPERLINK(""https://youtu.be/JOCKl02eD-8"", ""Link"")",JOCKl02eD-8,Episode content,0:01:29,ATWT,08/10/1989,A,P_bd2eaff2,9,9,snarkweighsin
