link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/9OHDe5cvywA"", ""Link"")",Murder of Julia Larabee,06:40,ATWT,06/01/2005,A,P_9db500a7,7,7,oakdalehistorian
"=HYPERLINK(""https://youtu.be/91V6lKZ8Uek"", ""Link"")",Alexandra Chandos 1st Day on ATWT,9:44,ATWT,07/27/2005,A,,1,1,dragonweaver
"=HYPERLINK(""https://youtu.be/tUSIv_suGJM"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",8:18,ATWT,10/01/2005,A,P_a16a5ccc,1,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/h35MZBTkx6c"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",8:46,ATWT,10/01/2005,A,P_a16a5ccc,2,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/2sOpNbQdW50"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",5:45,ATWT,10/01/2005,A,P_a16a5ccc,3,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/UiSXeQw7q4Q"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",07:58,ATWT,10/01/2005,A,P_a16a5ccc,4,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/88_8SWDtehs"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",8:51,ATWT,10/01/2005,A,P_a16a5ccc,5,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/BZHjCYEwuzA"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",8:14,ATWT,10/01/2005,A,P_a16a5ccc,6,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/6QZnOWQ6RJs"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",09:45,ATWT,10/01/2005,A,P_a16a5ccc,7,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/eJBSQcQv5oo"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",9:59,ATWT,10/01/2005,A,P_a16a5ccc,8,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/t0_FaciRupY"", ""Link"")","Gwen/Will/CarJack/Baby Rory, NYC",7:52,ATWT,10/01/2005,A,P_a16a5ccc,9,9,oakdalehistorian
"=HYPERLINK(""https://youtu.be/-AAMEjZ0So8"", ""Link"")",Luke Comes Home for Christmas,04:41,ATWT,12/21/2005,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/7EuVj9dhsCQ"", ""Link"")",Luke is manipulated by Damian,1:54,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/kXddRt-OBRE"", ""Link"")",Luke 11 - Luke Passes Out,8:04,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/iyqUXp9vg6w"", ""Link"")",Luke 19 - Lily Falls Down the Stairs,06:48,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/DH4l_x0EfV0"", ""Link"")",Luke 21 - Kevin tells Luke off and Luke gets a brother,3:36,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/gNMSKpFnnqs"", ""Link"")",Luke 15 - Luke comes out to Will,4:27,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/vxkz5lx0ulA"", ""Link"")",Luke 2 - Lucinda finds Luke with Kevin,06:25,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/wot0cDgsL_s"", ""Link"")",Luke 8 - Luke and Jade talk about being different,03:25,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/robHoaacVz4"", ""Link"")","Luke 9 - Luke, Kevin and Jade go to a concert.",06:42,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/K7gzOA9A3qk"", ""Link"")",Luke 4 - Holden reads Lukes blog,07:11,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/bfD3yvJ6Z5I"", ""Link"")",Luke - Van Hansis First Day,02:34,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/TFbRnxtKaqc"", ""Link"")",Luke 1 - Luke gives Kevin a back rub,07:55,ATWT,01/01/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/zrc6UdxgWCw"", ""Link"")","The Slasher, Maddie and Casey",4:39,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/htfRO03JnGI"", ""Link"")",Slasher Revealed and Arrested,09:51,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/h15_qslgNFs"", ""Link"")",The Slasher Gets Gwen and Will,2:25,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/RaZIT8x63uQ"", ""Link"")",Ian attacks Maddie,5:28,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/TCPqaP3L5hA"", ""Link"")",The Slasher gets Geneva,01:22,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/0ik4mTeeUFw"", ""Link"")",The Slasher Gets Alex,2:06,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/uBai5bvk30k"", ""Link"")",Promo/Previews,00:56,ATWT,01/01/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/zeFzgRx-ZhA"", ""Link"")",Maddie Tells All To Henry,06:54,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/DrCwByAejQU"", ""Link"")",Teen Scene - Muder One,1:15,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/PMw4oX0Gql4"", ""Link"")",Teen Scene - Muder Two,01:53,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/02sjAeM9gO4"", ""Link"")",Teen Scene - Murder 4 and 5,4:00,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/_UTOHndeA6I"", ""Link"")",Serial Killer Promo,00:22,ATWT,01/01/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/BHjYbx5JHHE"", ""Link"")",The Slasher - Maddie and Louis,2:32,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/dkdA3lm-gVg"", ""Link"")",The Slasher At Raven Lake Promo,00:22,ATWT,01/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/1fQqRqpGdRM"", ""Link"")",Opening,0:33,ATWT,1/1/2006,B,,1,1,ryanshope3316
"=HYPERLINK(""https://youtu.be/2GZKWzOSK_I"", ""Link"")",Adams Return,8:56,ATWT,01/01/2006,A,P_a92decde,1,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/sUWFSBy2DdI"", ""Link"")",Adams Return,06:09,ATWT,01/01/2006,A,P_a92decde,2,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Om6y_2vgz0Y"", ""Link"")",Adams Return,9:25,ATWT,01/01/2006,A,P_a92decde,3,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/qr4fviwvxGg"", ""Link"")",Luke 2 - Kevin invites Luke to a party,5:13,ATWT,01/02/2006,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/6u7zDVwtcHU"", ""Link"")",The Perfect Storm Promo,0:18,ATWT,04/01/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/nFdQ5eAyfgM"", ""Link"")",The Perfect Storm,00:18,ATWT,04/01/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/C0fadw8gccg"", ""Link"")",The Perfect Storm - Casey and Maddie,08:26,ATWT,04/01/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/yzfbWEsjS6s"", ""Link"")",The Perfect Storm - Meg and Emily,09:12,ATWT,04/01/2006,A,P_d812ba12,1,5,oakdalehistorian
"=HYPERLINK(""https://youtu.be/j57e27sKexM"", ""Link"")",The Perfect Storm - Meg and Emily,6:03,ATWT,04/01/2006,A,P_d812ba12,2,5,oakdalehistorian
"=HYPERLINK(""https://youtu.be/x2Hay6v9Tm4"", ""Link"")",The Perfect Storm - Meg and Emily,09:50,ATWT,04/01/2006,A,P_d812ba12,3,5,oakdalehistorian
"=HYPERLINK(""https://youtu.be/3AcTrDNBUMM"", ""Link"")",The Perfect Storm - Meg and Emily,06:28,ATWT,04/01/2006,A,P_d812ba12,4,5,oakdalehistorian
"=HYPERLINK(""https://youtu.be/2OROc_Hyxdk"", ""Link"")",The Perfect Storm - Meg and Emily,5:55,ATWT,04/01/2006,A,P_d812ba12,5,5,oakdalehistorian
"=HYPERLINK(""https://youtu.be/oj2GsqTwxCs"", ""Link"")",The Perfect Storm - Gwen and Will,7:21,ATWT,04/02/2006,A,P_e81ef721,1,2,oakdalehistorian
"=HYPERLINK(""https://youtu.be/vfMoq9VDVks"", ""Link"")",The Perfect Storm - Gwen and Will,04:40,ATWT,04/02/2006,A,P_e81ef721,2,2,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Nug7qMXyE0U"", ""Link"")",Scott Porter on As The World Turns,2:19,ATWT,6/1/2006,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/S3ZyM9uEWNQ"", ""Link"")",Opening,0:33,ATWT,6/1/2006,B,,1,1,ryanshope3316
"=HYPERLINK(""https://youtu.be/CfdghwBrHTQ"", ""Link"")",Carly Promo,0:31,ATWT,07/05/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/sP50iY7yDfg"", ""Link"")",Promo,0:22,ATWT,10/03/2006,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Edz3OjgAnqI"", ""Link"")",Hal is Gone,7:59,ATWT,10/23/2006,A,P_2ce5bfaa,1,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/fSR6PMLcsik"", ""Link"")",Hal is Gone,07:25,ATWT,10/23/2006,A,P_2ce5bfaa,2,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Bfc1XB2ASa0"", ""Link"")",Hal is Gone,9:49,ATWT,10/23/2006,A,P_2ce5bfaa,3,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/0EWIGQcI3Kw"", ""Link"")",Carly/Simon/Jack,06:10,ATWT,12/28/2006,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/fugSEgymkfA"", ""Link"")",Luke bonds with baby brother,5:41,ATWT,01/01/2007,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/ezjmfW5jQGA"", ""Link"")",Carly/Simon/Jack/Vienna,9:59,ATWT,01/15/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/fl6lMMJcn3M"", ""Link"")",Carly/Simon/Jack,8:23,ATWT,01/16/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/DiZOwhwCfDw"", ""Link"")",Carly/Simon/Jack,8:11,ATWT,01/17/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/4k_jDbaLLyE"", ""Link"")",Carly/Simon/Jack,9:39,ATWT,01/18/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/ggGHJ8TritM"", ""Link"")",Austin Pecks 1st Day on ATWT,9:31,ATWT,01/22/2007,A,,1,1,dragonweaver
"=HYPERLINK(""https://youtu.be/MQuEEL4b8E4"", ""Link"")",Promo,00:22,ATWT,02/26/2007,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/1emrzBEKNNY"", ""Link"")",Henry and Vienna,4:52,ATWT,02/28/2007,A,P_3fa1a01b,1,2,oakdalehistorian
"=HYPERLINK(""https://youtu.be/zSaOtyx92xk"", ""Link"")",Henry and Vienna,7:16,ATWT,02/28/2007,A,P_3fa1a01b,2,2,oakdalehistorian
"=HYPERLINK(""https://youtu.be/yza77LrxAc0"", ""Link"")",Emilys Attack,8:09,ATWT,03/01/2007,A,P_594f3ddf,1,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/i7hinDJhnw4"", ""Link"")",Emilys Attack,7:52,ATWT,03/01/2007,A,P_594f3ddf,2,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/VrUAknfVyOU"", ""Link"")",Emilys Attack,7:55,ATWT,03/01/2007,A,P_594f3ddf,3,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/93s_CrwOkU0"", ""Link"")",Emilys Attack,4:48,ATWT,03/01/2007,A,P_594f3ddf,4,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/SrClvCMOFkg"", ""Link"")",Henry and Vienna,07:59,ATWT,03/02/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/_iiUo0Zdc0k"", ""Link"")",Henry and Vienna,7:20,ATWT,03/05/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/jNybbywnE2g"", ""Link"")",Henry and Vienna,7:41,ATWT,03/06/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/rcMxIiAHNCU"", ""Link"")",Carlys Return - Carly and Jack,9:47,ATWT,05/22/2007,A,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/EWz2T7eUcwg"", ""Link"")",Carlys Return,8:21,ATWT,05/22/2007,A,P_b960dac9,1,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/OvYFN49ytfw"", ""Link"")",Carlys Return,9:07,ATWT,05/22/2007,A,P_b960dac9,2,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/RpJfupDpAJo"", ""Link"")",Carlys Return,6:17,ATWT,05/22/2007,A,P_b960dac9,3,3,oakdalehistorian
"=HYPERLINK(""https://youtu.be/OCPgDeQiXY0"", ""Link"")",Carly and Simon Promo,0:18,ATWT,06/01/2007,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/g1E5giKy-Ic"", ""Link"")",The Stewart Woman Drama,9:46,ATWT,06/01/2007,A,P_26d3c64b,1,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/m8OM0mGG70c"", ""Link"")",The Stewart Woman Drama,8:15,ATWT,06/01/2007,A,P_26d3c64b,2,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/zNPAALu-Ykc"", ""Link"")",The Stewart Woman Drama,07:31,ATWT,06/01/2007,A,P_26d3c64b,3,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/Malm5YyOaek"", ""Link"")",The Stewart Woman Drama,8:38,ATWT,06/01/2007,A,P_26d3c64b,4,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/MZvj9i2YXa8"", ""Link"")",Nuke Kiss #2,2:57,ATWT,09/26/2007,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/IdoDCMHuBfY"", ""Link"")",Bob's Christmas Miracle,6:22,ATWT,12/24/2007,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/jKyuoiajmoE"", ""Link"")",Nuke - Deleted Bench Scene,1:13,ATWT,01/01/2008,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/i-NbbNB1p2Y"", ""Link"")",Craig Montgomery Returns,00:18,ATWT,01/01/2008,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/8BeTzsX1gIw"", ""Link"")",Closing,1:11,ATWT,1/1/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/tOp-DBCMEOo"", ""Link"")",Closing,1:12,ATWT,1/1/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/dNxuSNNuvEM"", ""Link"")",Closing,1:12,ATWT,4/7/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/H4HRdJXxZ78"", ""Link"")",Closing,1:12,ATWT,4/7/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/d_DywVK-3_Y"", ""Link"")",Closing,1:11,ATWT,4/28/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/5qPZs3YaC5A"", ""Link"")",Luke and Noah Sneak Peak,1:51,ATWT,07/03/2008,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/zuu3gUw0XXQ"", ""Link"")",Closing,1:12,ATWT,7/23/2008,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/BO-mfI73HXs"", ""Link"")",Nuke Preview,01:47,ATWT,10/13/2008,A,,1,1,bartko80
"=HYPERLINK(""https://youtu.be/Tk3JheyoFv4"", ""Link"")",Ann Dowd On As The World Turns,02:08,ATWT,01/01/2009,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/xQhjA0hkXdM"", ""Link"")",Promos,0:31,ATWT,06/01/2009,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/B6EWqnVVNPQ"", ""Link"")",Opening,00:10,ATWT,06/22/2009,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/ksTqV0Jmxn0"", ""Link"")",Stuart Damon Debuts,00:51,ATWT,09/15/2009,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/Pn6K2A4KQZw"", ""Link"")",Holden's Thanksgiving Prayer,03:38,ATWT,11/25/2009,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/kjIvRYX3brc"", ""Link"")",Nancy's Thanksgiving Advice to Katie,02:31,ATWT,11/25/2009,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/WvgnFCwnTxo"", ""Link"")",Nancy Visits Casey,1:11,ATWT,12/29/2009,A,,1,1,ackgh73994
