YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/MMyumtVyCWU"", ""Link"")",MMyumtVyCWU,1977 Vintage Footage,0:05:32,GH,01/01/1977,A,P_8833a083,23,23,romabriere
"=HYPERLINK(""https://youtu.be/5fGK6g4vJj8"", ""Link"")",5fGK6g4vJj8,Meet Luke Spencer,0:07:10,GH,01/01/1978,A,,1,1,generalhospitalexposed
"=HYPERLINK(""https://youtu.be/hYgItzB0Bug"", ""Link"")",hYgItzB0Bug,Episode #4,0:13:11,GH,01/01/1978,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/p2lMPeK2Jtg"", ""Link"")",p2lMPeK2Jtg,Opening,0:00:20,GH,1/1/1978,B,,1,1,rhsharp
"=HYPERLINK(""https://youtu.be/CD3ZufETtQI"", ""Link"")",CD3ZufETtQI,Episode recordings (GH and OLTL) - audio only,1:19:49,GH,5/19/1978,A,,1,1,artax84z
"=HYPERLINK(""https://youtu.be/gBi9BXFvLYw"", ""Link"")",gBi9BXFvLYw,Episode #11,0:14:37,GH,09/01/1978,A,,1,1,romabriere
"=HYPERLINK(""https://youtu.be/fcX-IcLMa_s"", ""Link"")",fcX-IcLMa_s,Fall 1978 Episode #7,0:11:59,GH,10/01/1978,A,P_0840f33c,1,3,romabriere
"=HYPERLINK(""https://youtu.be/Gtf3W8m0xhY"", ""Link"")",Gtf3W8m0xhY,Fall 1978 Episode #7,0:14:25,GH,10/01/1978,A,P_0840f33c,2,3,romabriere
"=HYPERLINK(""https://youtu.be/lQJrwJFCIZQ"", ""Link"")",lQJrwJFCIZQ,Fall 1978 Episode #7,0:14:54,GH,10/01/1978,A,P_0840f33c,3,3,romabriere
"=HYPERLINK(""https://youtu.be/LEcLZ3-a-Qk"", ""Link"")",LEcLZ3-a-Qk,Episode content,0:10:36,GH,10/01/1978,A,P_11211efe,1,3,romabriere
"=HYPERLINK(""https://youtu.be/igO3RMnLiPY"", ""Link"")",igO3RMnLiPY,Episode content,0:15:28,GH,10/01/1978,A,P_11211efe,2,3,romabriere
"=HYPERLINK(""https://youtu.be/7QbomV3uuXA"", ""Link"")",7QbomV3uuXA,Episode content,0:14:43,GH,10/01/1978,A,P_11211efe,3,3,romabriere
"=HYPERLINK(""https://youtu.be/tcwkzlsaMOU"", ""Link"")",tcwkzlsaMOU,Fall 1978 Episode #4,0:14:22,GH,10/01/1978,A,P_4144b709,1,2,romabriere
"=HYPERLINK(""https://youtu.be/SvKnZga_4ug"", ""Link"")",SvKnZga_4ug,Fall 1978 Episode #4,0:15:24,GH,10/01/1978,A,P_4144b709,2,2,romabriere
"=HYPERLINK(""https://youtu.be/woeblMLBBng"", ""Link"")",woeblMLBBng,Fall 1978 Episode #11,0:15:27,GH,10/01/1978,A,P_4669f61a,1,2,romabriere
"=HYPERLINK(""https://youtu.be/iklcQtCTekI"", ""Link"")",iklcQtCTekI,Fall 1978 Episode #11,0:13:07,GH,10/01/1978,A,P_4669f61a,2,2,romabriere
"=HYPERLINK(""https://youtu.be/uSg8_SIZ4DQ"", ""Link"")",uSg8_SIZ4DQ,Fall 1978 Episode #2,0:14:33,GH,10/01/1978,A,P_52017268,1,3,romabriere
"=HYPERLINK(""https://youtu.be/bbKc-7i9Epo"", ""Link"")",bbKc-7i9Epo,Fall 1978 Episode #2,0:13:33,GH,10/01/1978,A,P_52017268,2,3,romabriere
"=HYPERLINK(""https://youtu.be/QEUCHIvv-zY"", ""Link"")",QEUCHIvv-zY,Fall 1978 Episode #2,0:12:24,GH,10/01/1978,A,P_52017268,3,3,romabriere
"=HYPERLINK(""https://youtu.be/AGQAAuXQIk4"", ""Link"")",AGQAAuXQIk4,Fall 1978 Episode #3,0:13:25,GH,10/01/1978,A,P_53e23852,1,3,romabriere
"=HYPERLINK(""https://youtu.be/Q_fIlBdHuks"", ""Link"")",Q_fIlBdHuks,Fall 1978 Episode #3,0:15:00,GH,10/01/1978,A,P_53e23852,2,3,romabriere
"=HYPERLINK(""https://youtu.be/7tM4iHIm6NE"", ""Link"")",7tM4iHIm6NE,Fall 1978 Episode #3,0:11:25,GH,10/01/1978,A,P_53e23852,3,3,romabriere
"=HYPERLINK(""https://youtu.be/BuMzn61aDD4"", ""Link"")",BuMzn61aDD4,Fall 1978 Episode #10,0:13:47,GH,10/01/1978,A,P_5590d838,1,3,romabriere
"=HYPERLINK(""https://youtu.be/DvlgH8kGTTw"", ""Link"")",DvlgH8kGTTw,Fall 1978 Episode #10,0:14:20,GH,10/01/1978,A,P_5590d838,2,3,romabriere
"=HYPERLINK(""https://youtu.be/UdPyOIr_OOA"", ""Link"")",UdPyOIr_OOA,Fall 1978 Episode #10,0:15:20,GH,10/01/1978,A,P_5590d838,3,3,romabriere
"=HYPERLINK(""https://youtu.be/Dl6HwuaVsRk"", ""Link"")",Dl6HwuaVsRk,Fall 1978 Episode #13,0:10:41,GH,10/01/1978,A,P_5f8bb759,1,3,romabriere
"=HYPERLINK(""https://youtu.be/-I4wsHHdkug"", ""Link"")",-I4wsHHdkug,Fall 1978 Episode #13,0:13:13,GH,10/01/1978,A,P_5f8bb759,2,3,romabriere
"=HYPERLINK(""https://youtu.be/CcYgrr1uuUA"", ""Link"")",CcYgrr1uuUA,Fall 1978 Episode #13,0:12:43,GH,10/01/1978,A,P_5f8bb759,3,3,romabriere
"=HYPERLINK(""https://youtu.be/GgX-pYB_kvY"", ""Link"")",GgX-pYB_kvY,Fall 1978 Episode #9,0:13:15,GH,10/01/1978,A,P_8a53df0a,1,3,romabriere
"=HYPERLINK(""https://youtu.be/ZUpcqmp9Y-k"", ""Link"")",ZUpcqmp9Y-k,Fall 1978 Episode #9,0:12:57,GH,10/01/1978,A,P_8a53df0a,2,3,romabriere
"=HYPERLINK(""https://youtu.be/lhUpbd7mu-U"", ""Link"")",lhUpbd7mu-U,Fall 1978 Episode #9,0:11:56,GH,10/01/1978,A,P_8a53df0a,3,3,romabriere
"=HYPERLINK(""https://youtu.be/PWFEx1psGt0"", ""Link"")",PWFEx1psGt0,Fall 1978 Episode #5,0:13:39,GH,10/01/1978,A,P_b859f678,1,3,romabriere
"=HYPERLINK(""https://youtu.be/yiaDeJXWf5I"", ""Link"")",yiaDeJXWf5I,Fall 1978 Episode #5,0:15:04,GH,10/01/1978,A,P_b859f678,2,3,romabriere
"=HYPERLINK(""https://youtu.be/XCO_vauV30Q"", ""Link"")",XCO_vauV30Q,Fall 1978 Episode #5,0:11:38,GH,10/01/1978,A,P_b859f678,3,3,romabriere
"=HYPERLINK(""https://youtu.be/V3FTfANcJlc"", ""Link"")",V3FTfANcJlc,Fall 1978 Episode #12,0:10:39,GH,10/01/1978,A,P_c7154cef,1,3,romabriere
"=HYPERLINK(""https://youtu.be/2ZomqWdAgYE"", ""Link"")",2ZomqWdAgYE,Fall 1978 Episode #12,0:14:46,GH,10/01/1978,A,P_c7154cef,2,3,romabriere
"=HYPERLINK(""https://youtu.be/IDp2jEEg2Ls"", ""Link"")",IDp2jEEg2Ls,Fall 1978 Episode #12,0:15:17,GH,10/01/1978,A,P_c7154cef,3,3,romabriere
"=HYPERLINK(""https://youtu.be/m7QLmR305oE"", ""Link"")",m7QLmR305oE,Fall 1978 Episode #6,0:13:36,GH,10/01/1978,A,P_d9441445,1,3,romabriere
"=HYPERLINK(""https://youtu.be/Fan0O8uYwG8"", ""Link"")",Fan0O8uYwG8,Fall 1978 Episode #6,0:14:22,GH,10/01/1978,A,P_d9441445,2,3,romabriere
"=HYPERLINK(""https://youtu.be/IdHJZxZo0Nk"", ""Link"")",IdHJZxZo0Nk,Fall 1978 Episode #6,0:11:14,GH,10/01/1978,A,P_d9441445,3,3,romabriere
"=HYPERLINK(""https://youtu.be/Q6sg52R3gBE"", ""Link"")",Q6sg52R3gBE,Fall 1978 Episode #8,0:15:09,GH,10/01/1978,A,P_f9814ff3,1,3,romabriere
"=HYPERLINK(""https://youtu.be/WWb7igy3who"", ""Link"")",WWb7igy3who,Fall 1978 Episode #8,0:13:22,GH,10/01/1978,A,P_f9814ff3,2,3,romabriere
"=HYPERLINK(""https://youtu.be/BrRD2EBt4BU"", ""Link"")",BrRD2EBt4BU,Fall 1978 Episode #8,0:12:28,GH,10/01/1978,A,P_f9814ff3,3,3,romabriere
"=HYPERLINK(""https://youtu.be/AyBfyraWGMk"", ""Link"")",AyBfyraWGMk,"Episode - Bobbie Lies About Laura and Calls Her Brother, Luke!",0:42:35,GH,11/17/1978,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/W8TGzJqjCig"", ""Link"")",W8TGzJqjCig,Episode - Luke 1st Episode,0:44:36,GH,11/20/1978,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/TT9q-CCBAPU"", ""Link"")",TT9q-CCBAPU,Late December 1978,0:10:07,GH,12/18/1978,A,P_5a9cc618,1,6,romabriere
"=HYPERLINK(""https://youtu.be/06psXiRF8Jw"", ""Link"")",06psXiRF8Jw,Late December 1978,0:11:36,GH,12/18/1978,A,P_5a9cc618,2,6,romabriere
"=HYPERLINK(""https://youtu.be/22ravgFKqlA"", ""Link"")",22ravgFKqlA,Late December 1978,0:10:06,GH,12/18/1978,A,P_5a9cc618,3,6,romabriere
