YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Y1GItrqa07A"", ""Link"")",Y1GItrqa07A,Erica Kane Accused Of Murdering Kent Bogard Promo,0:00:31,AMC,06/01/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/iED4GK_jMPo"", ""Link"")",iED4GK_jMPo,Promo - Elizabeth Taylor and Carol Burnett,0:00:19,AMC,6/1/1983,B,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/AbbVuDPfC0s"", ""Link"")",AbbVuDPfC0s,Donna Pescow - first lesbian character on daytime,0:07:55,AMC,6/1/1983,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/g8B87Adbus8"", ""Link"")",g8B87Adbus8,Oprah Winfrey on All My Children,0:00:25,AMC,6/1/1983,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/k2m_K297hFE"", ""Link"")",k2m_K297hFE,A Daytime to Remember,0:09:14,AMC,06/01/1983,A,P_3e0c6b96,1,4,donna515
"=HYPERLINK(""https://youtu.be/w5cii-mGEkk"", ""Link"")",w5cii-mGEkk,A Daytime to Remember,0:09:13,AMC,06/01/1983,A,P_3e0c6b96,2,4,donna515
"=HYPERLINK(""https://youtu.be/y-YAUl2P-4w"", ""Link"")",y-YAUl2P-4w,A Daytime to Remember,0:09:14,AMC,06/01/1983,A,P_3e0c6b96,3,4,donna515
"=HYPERLINK(""https://youtu.be/80gJJHm27PY"", ""Link"")",80gJJHm27PY,A Daytime to Remember,0:09:11,AMC,06/01/1983,A,P_3e0c6b96,4,4,donna515
"=HYPERLINK(""https://youtu.be/HDLat0DZfso"", ""Link"")",HDLat0DZfso,A Daytime to Remember,0:09:14,AMC,06/01/1983,A,P_a34988f0,1,2,donna515
"=HYPERLINK(""https://youtu.be/v7gnOg39V6g"", ""Link"")",v7gnOg39V6g,A Daytime to Remember,0:09:13,AMC,06/01/1983,A,P_a34988f0,2,2,donna515
"=HYPERLINK(""https://youtu.be/W8w80BagdzU"", ""Link"")",W8w80BagdzU,I Love Lucci,0:08:15,AMC,06/01/1983,A,P_b0ca26a7,1,5,donna515
"=HYPERLINK(""https://youtu.be/XwTh83HlKsw"", ""Link"")",XwTh83HlKsw,I Love Lucci,0:03:22,AMC,06/01/1983,A,P_b0ca26a7,2,5,donna515
"=HYPERLINK(""https://youtu.be/HZ4e5U5D6mg"", ""Link"")",HZ4e5U5D6mg,I Love Lucci,0:07:17,AMC,06/01/1983,A,P_b0ca26a7,3,5,donna515
"=HYPERLINK(""https://youtu.be/-MBpXttPlMA"", ""Link"")",-MBpXttPlMA,I Love Lucci,0:08:42,AMC,06/01/1983,A,P_b0ca26a7,4,5,donna515
