link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/8TzSMJXXd98"", ""Link"")",The Crystal Ball,0:03:29,AMC,01/01/2000,A,P_ccdab1be,1,4,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/OB9aqUf1dqo"", ""Link"")",The Crystal Ball,0:14:52,AMC,01/01/2000,A,P_ccdab1be,2,4,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/Ba3g1Bujx7A"", ""Link"")",The Crystal Ball,0:14:56,AMC,01/01/2000,A,P_ccdab1be,3,4,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/ZSygp2gmv08"", ""Link"")",The Crystal Ball,0:06:15,AMC,01/01/2000,A,P_ccdab1be,4,4,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/bQBq6M2Jtyk"", ""Link"")",David and Erica,0:02:33,AMC,01/04/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/zIAIvkFV58U"", ""Link"")",Episode content,0:10:52,AMC,01/04/2000,A,P_18ae5fa0,1,2,carmaker1
"=HYPERLINK(""https://youtu.be/cGpdq2dksCU"", ""Link"")",Episode content,0:03:04,AMC,01/04/2000,A,P_18ae5fa0,2,2,carmaker1
"=HYPERLINK(""https://youtu.be/9vHmm5bIoLY"", ""Link"")",30th Anniversary full episode,0:38:12,AMC,01/05/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/NAiH7bsFrc8"", ""Link"")",David and Erica,0:14:59,AMC,01/06/2000,A,,1,1,davidandericaarchive
"=HYPERLINK(""https://youtu.be/-_sdgS7vM-c"", ""Link"")",Episode content,0:01:05,AMC,01/06/2000,A,P_f62d5b92,1,5,carmaker1
"=HYPERLINK(""https://youtu.be/LNv2XP7_zZs"", ""Link"")",Episode content,0:10:47,AMC,01/06/2000,A,P_f62d5b92,2,5,carmaker1
"=HYPERLINK(""https://youtu.be/tHvfo3s5Iac"", ""Link"")",Episode content,0:10:53,AMC,01/06/2000,A,P_f62d5b92,3,5,carmaker1
"=HYPERLINK(""https://youtu.be/GR6VCN0aIZc"", ""Link"")",Episode content,0:10:56,AMC,01/06/2000,A,P_f62d5b92,4,5,carmaker1
"=HYPERLINK(""https://youtu.be/UtScrZMmGbU"", ""Link"")",Episode content,0:06:07,AMC,01/06/2000,A,P_f62d5b92,5,5,carmaker1
"=HYPERLINK(""https://youtu.be/pNvueYD2Mbs"", ""Link"")",Closing Scenes and Credits,0:01:27,AMC,01/07/2000,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/jpIqn9Jtc6g"", ""Link"")",Episode content,0:05:38,AMC,01/07/2000,A,P_e888b30a,1,9,carmaker1
"=HYPERLINK(""https://youtu.be/PWkSgAp8nZQ"", ""Link"")",Episode content,0:04:39,AMC,01/07/2000,A,P_e888b30a,2,9,carmaker1
"=HYPERLINK(""https://youtu.be/qjxl3HjLWVc"", ""Link"")",Episode content,0:06:38,AMC,01/07/2000,A,P_e888b30a,3,9,carmaker1
"=HYPERLINK(""https://youtu.be/JazMlgSFdC0"", ""Link"")",Episode content,0:05:26,AMC,01/07/2000,A,P_e888b30a,4,9,carmaker1
"=HYPERLINK(""https://youtu.be/e6GuDCRyKrI"", ""Link"")",Episode content,0:03:42,AMC,01/07/2000,A,P_e888b30a,5,9,carmaker1
"=HYPERLINK(""https://youtu.be/TlfUGakif3I"", ""Link"")",Episode content,0:03:48,AMC,01/07/2000,A,P_e888b30a,6,9,carmaker1
"=HYPERLINK(""https://youtu.be/aVtFsJ7EXqI"", ""Link"")",Episode content,0:03:01,AMC,01/07/2000,A,P_e888b30a,7,9,carmaker1
"=HYPERLINK(""https://youtu.be/gVtBfnSDC40"", ""Link"")",Episode content,0:03:14,AMC,01/07/2000,A,P_e888b30a,8,9,carmaker1
"=HYPERLINK(""https://youtu.be/VZ2lwr1SHgo"", ""Link"")",Episode content,0:03:55,AMC,01/07/2000,A,P_e888b30a,9,9,carmaker1
