link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/8NrT75RrbP8"", ""Link"")",Viki and Ben - Viki Struggles With Letting Ben Go,9:56,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/pbWu9RzIin0"", ""Link"")",Viki and Ben - Talk About Kids,6:58,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/ztkCSsR4srI"", ""Link"")",Viki and Ben - Skye Signs Divorce Papers,7:11,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/IYT9nDxLn2M"", ""Link"")",Viki and Ben - Florida,6:44,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/lIM9Gi_QHH0"", ""Link"")",Viki and Ben - Time Off,9:19,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/2ASBL-4HENc"", ""Link"")",Viki and Ben - Relationship Advice From Dr Rae,7:50,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/5rjmqAVrMrE"", ""Link"")",Viki and Ben - Ben Goes Before The Hospital Board,08:53,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/ughGZmdwQoo"", ""Link"")",Ben and Viki - Viki Mourns Megan Victoria,9:04,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/LLwzUGVbLwU"", ""Link"")",Ben and Viki - Gina Threatens Viki,09:45,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/hdmqigF7PPo"", ""Link"")",Ben and Viki - Todd and Viki Discuss Gina,9:17,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/ulO1kIOwseE"", ""Link"")",Ben and Viki - Ben returns after being kidnapped by Gina,5:50,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/hezN9abiS_I"", ""Link"")",OTL Ben and Viki's Wedding Night,9:08,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/QjA5wS3TwtA"", ""Link"")",Ben and Viki's Wedding - Getting Ready,08:58,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/MD4_2o4NYlI"", ""Link"")",Ben and Viki's Wedding - Attic III,09:06,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/Ux-O1P4RyYY"", ""Link"")",Viki Returns From Florida,09:00,OLTL,06/15/2000,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/9b_hPlLI248"", ""Link"")",Ben and Viki's Wedding Parties,08:40,OLTL,06/15/2000,A,P_67365c8a,1,3,esarchive
"=HYPERLINK(""https://youtu.be/tH6Mub5kNx8"", ""Link"")",Ben and Viki's Wedding Parties,10:00,OLTL,06/15/2000,A,P_67365c8a,2,3,esarchive
"=HYPERLINK(""https://youtu.be/GohjwDQWAQA"", ""Link"")",Ben and Viki's Wedding Parties,8:54,OLTL,06/15/2000,A,P_67365c8a,3,3,esarchive
