YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/tiLZ9FJxk30"", ""Link"")",tiLZ9FJxk30,Episode recordings - audio only,0:00:18,OLTL,7/1/1977,A,P_dd2d595b,2,9,artax84z
"=HYPERLINK(""https://youtu.be/doyvv9qXG_4"", ""Link"")",doyvv9qXG_4,Episode recordings - audio only,0:15:17,OLTL,7/1/1977,A,P_dd2d595b,3,9,artax84z
"=HYPERLINK(""https://youtu.be/gPblb2x40q8"", ""Link"")",gPblb2x40q8,Episode recordings - audio only,0:06:54,OLTL,7/1/1977,A,P_dd2d595b,4,9,artax84z
"=HYPERLINK(""https://youtu.be/G6quw5QOXTg"", ""Link"")",G6quw5QOXTg,Episode recordings - audio only,0:00:28,OLTL,7/1/1977,A,P_dd2d595b,5,9,artax84z
"=HYPERLINK(""https://youtu.be/oU4AxGEiQtA"", ""Link"")",oU4AxGEiQtA,Episode recordings - audio only,0:02:54,OLTL,7/1/1977,A,P_dd2d595b,6,9,artax84z
"=HYPERLINK(""https://youtu.be/qU97uIAc_Ho"", ""Link"")",qU97uIAc_Ho,Episode recordings - audio only,0:39:24,OLTL,7/1/1977,A,P_dd2d595b,7,9,artax84z
"=HYPERLINK(""https://youtu.be/MDXxjQFAwKQ"", ""Link"")",MDXxjQFAwKQ,Episode recordings - audio only,0:10:01,OLTL,7/1/1977,A,P_dd2d595b,8,9,artax84z
"=HYPERLINK(""https://youtu.be/iQo8_-DA5qw"", ""Link"")",iQo8_-DA5qw,Episode recordings - audio only,0:01:33,OLTL,7/1/1977,A,P_dd2d595b,9,9,artax84z
"=HYPERLINK(""https://youtu.be/TqwVD-D3-jk"", ""Link"")",TqwVD-D3-jk,Episode recordings - audio only,0:09:43,OLTL,7/18/1977,A,P_0a742f8b,1,5,artax84z
"=HYPERLINK(""https://youtu.be/eJHirVzuHHA"", ""Link"")",eJHirVzuHHA,Episode recordings - audio only,0:07:49,OLTL,7/18/1977,A,P_0a742f8b,2,5,artax84z
