YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/peYYU133h-E"", ""Link"")",peYYU133h-E,Episode content,0:10:05,OLTL,11/16/1983,A,P_8c8ed27b,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/AlMgwNynruQ"", ""Link"")",AlMgwNynruQ,Episode content,0:10:01,OLTL,11/16/1983,A,P_8c8ed27b,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/-1quyZVAQ84"", ""Link"")",-1quyZVAQ84,Episode content,0:09:55,OLTL,11/16/1983,A,P_8c8ed27b,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/2ZkoZAUIIW8"", ""Link"")",2ZkoZAUIIW8,Episode content,0:09:46,OLTL,11/16/1983,A,P_8c8ed27b,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/RVg8F5yqqHs"", ""Link"")",RVg8F5yqqHs,Episode content,0:03:14,OLTL,11/16/1983,A,P_8c8ed27b,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/7tq01pIdiNU"", ""Link"")",7tq01pIdiNU,Misc Credits,0:00:58,OLTL,12/01/1983,B,,1,1,lovemystories-l9z
"=HYPERLINK(""https://youtu.be/0xduuBArWF0"", ""Link"")",0xduuBArWF0,Episode content,0:09:59,OLTL,12/02/1983,A,P_bbde3030,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/NNjvLio4KiI"", ""Link"")",NNjvLio4KiI,Episode content,0:09:11,OLTL,12/02/1983,A,P_bbde3030,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/bMsiDDErJrQ"", ""Link"")",bMsiDDErJrQ,Episode content,0:09:42,OLTL,12/02/1983,A,P_bbde3030,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/-XvqHmEYfgU"", ""Link"")",-XvqHmEYfgU,Episode content,0:09:50,OLTL,12/02/1983,A,P_bbde3030,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/a-GiAYpP9MQ"", ""Link"")",a-GiAYpP9MQ,Episode content,0:05:58,OLTL,12/02/1983,A,P_bbde3030,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/tUT-9tCjOFk"", ""Link"")",tUT-9tCjOFk,Robin Strasser - Christmas,0:01:47,OLTL,12/5/1983,A,,1,1,jonrose44
"=HYPERLINK(""https://youtu.be/MIb293MeQEY"", ""Link"")",MIb293MeQEY,Robin Strasser - Herb walks out on  Dorian,0:03:28,OLTL,12/5/1983,A,,1,1,jonrose44
"=HYPERLINK(""https://youtu.be/acrnK5JQ5NA"", ""Link"")",acrnK5JQ5NA,Robin Strasser - Dorian's Temper,0:04:36,OLTL,12/12/1983,A,,1,1,jonrose44
"=HYPERLINK(""https://youtu.be/VIOiCeiEil4"", ""Link"")",VIOiCeiEil4,One Life to Live/General Hospital/Ryan's Hope/Loving Promos,0:07:59,OLTL,01/01/1984,B,,1,1,hamiltonbernique
"=HYPERLINK(""https://youtu.be/pxNgaRJ0h-c"", ""Link"")",pxNgaRJ0h-c,Robert S. Woods '84 Olympics Promo,0:00:31,OLTL,01/01/1984,B,,1,1,hamiltonbernique
"=HYPERLINK(""https://youtu.be/vk4LQ054uSc"", ""Link"")",vk4LQ054uSc,Asa goes to his Funeral,0:01:27,OLTL,01/01/1984,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/TqjBmVF51Y0"", ""Link"")",TqjBmVF51Y0,Brent Spiner on One Life To Live,0:01:28,OLTL,01/01/1984,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/hYBTcMQS8Vw"", ""Link"")",hYBTcMQS8Vw,Steven Hill on One Life To Live,0:01:21,OLTL,01/01/1984,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/_nNxbbzQ3VM"", ""Link"")",_nNxbbzQ3VM,Promo,0:00:11,OLTL,1/1/1984,B,,1,1,retronewfoundland
"=HYPERLINK(""https://youtu.be/a-uXGoKlwlQ"", ""Link"")",a-uXGoKlwlQ,Closing,0:03:00,OLTL,1/1/1984,B,,1,1,cfs89
"=HYPERLINK(""https://youtu.be/pAR6uU2yti8"", ""Link"")",pAR6uU2yti8,Promo,0:00:31,OLTL,1/1/1984,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/z1U_RenRL6M"", ""Link"")",z1U_RenRL6M,Episode,0:43:03,OLTL,01/09/1984,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/BlS2rjqH_fA"", ""Link"")",BlS2rjqH_fA,Episode content,0:09:24,OLTL,01/09/1984,A,P_608bde9c,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/GRO4MSXtLAY"", ""Link"")",GRO4MSXtLAY,Episode content,0:09:49,OLTL,01/09/1984,A,P_608bde9c,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/uxn-uvlZbOA"", ""Link"")",uxn-uvlZbOA,Episode content,0:09:24,OLTL,01/09/1984,A,P_608bde9c,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/qk1CucCuWVU"", ""Link"")",qk1CucCuWVU,Episode content,0:10:17,OLTL,01/09/1984,A,P_608bde9c,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/bIVX1LTX8RM"", ""Link"")",bIVX1LTX8RM,Episode content,0:04:47,OLTL,01/09/1984,A,P_608bde9c,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/EI6GhNLsKIE"", ""Link"")",EI6GhNLsKIE,Episode content,0:09:48,OLTL,01/10/1984,A,P_b44d7598,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/IYQiEBtOvA0"", ""Link"")",IYQiEBtOvA0,Episode content,0:10:04,OLTL,01/10/1984,A,P_b44d7598,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/JykfLKfSEN8"", ""Link"")",JykfLKfSEN8,Episode content,0:09:48,OLTL,01/10/1984,A,P_b44d7598,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/xANTmVcP1d4"", ""Link"")",xANTmVcP1d4,Episode content,0:09:53,OLTL,01/10/1984,A,P_b44d7598,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Mvc9W3vXhec"", ""Link"")",Mvc9W3vXhec,Episode content,0:03:30,OLTL,01/10/1984,A,P_b44d7598,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/bfGbdr5SWjc"", ""Link"")",bfGbdr5SWjc,Episode content,0:10:00,OLTL,01/11/1984,A,P_a974fcb2,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/XkFOna2R2sY"", ""Link"")",XkFOna2R2sY,Episode content,0:09:55,OLTL,01/11/1984,A,P_a974fcb2,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/fb-CQzuOo3I"", ""Link"")",fb-CQzuOo3I,Episode content,0:09:30,OLTL,01/11/1984,A,P_a974fcb2,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Fcof6Oe3DGY"", ""Link"")",Fcof6Oe3DGY,Episode content,0:09:57,OLTL,01/11/1984,A,P_a974fcb2,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/w4y0iiVT01M"", ""Link"")",w4y0iiVT01M,Episode content,0:03:29,OLTL,01/11/1984,A,P_a974fcb2,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/lEe5-Q5RgRs"", ""Link"")",lEe5-Q5RgRs,Episode content,0:08:48,OLTL,01/12/1984,A,P_16f89c9e,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/7uEZ8kOWARc"", ""Link"")",7uEZ8kOWARc,Episode content,0:09:25,OLTL,01/12/1984,A,P_16f89c9e,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/03LM4VSvVZE"", ""Link"")",03LM4VSvVZE,Episode content,0:09:58,OLTL,01/12/1984,A,P_16f89c9e,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/44ABMjy-ldo"", ""Link"")",44ABMjy-ldo,Episode content,0:09:47,OLTL,01/12/1984,A,P_16f89c9e,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/AahIRfpOKQw"", ""Link"")",AahIRfpOKQw,Episode content,0:06:47,OLTL,01/12/1984,A,P_16f89c9e,5,5,hamiltonbernique
