link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/CjQCK98SUek"", ""Link"")",Episode,20:50,CPTL,3/3/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/yXRBjB2TKBs"", ""Link"")",Episode,21:43,CPTL,3/5/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/H1VqC-5Jwdo"", ""Link"")",Episode,21:23,CPTL,3/17/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/hPGjm0IJO0I"", ""Link"")",Episode,21:47,CPTL,3/18/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/NyVt5mQajmQ"", ""Link"")",Episode,20:11,CPTL,3/20/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/l8y7Q4sJI1I"", ""Link"")",Episode,21:36,CPTL,3/25/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/GcB4jCvFGGk"", ""Link"")",Episode,20:48,CPTL,3/28/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/F_qjPZzzLak"", ""Link"")",Episode content,16:41,CPTL,4/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/PI9FO1NLmJI"", ""Link"")",Episode,21:51,CPTL,4/3/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/mPn6eCzyND0"", ""Link"")",Episode,21:39,CPTL,4/4/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/G3wHP9aqLus"", ""Link"")",Episode,21:11,CPTL,4/8/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/LwZKBPvwFF4"", ""Link"")",Episode,21:22,CPTL,4/9/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/FLuMb2Ehi-g"", ""Link"")",Episode,21:29,CPTL,4/14/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/E_oEM8c79S8"", ""Link"")",Episode,21:25,CPTL,4/16/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/ZhvrAO_lbKg"", ""Link"")",Episode,20:38,CPTL,4/18/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/3GzSpJzzzMM"", ""Link"")",Episode,20:53,CPTL,4/23/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/ZQzhSJsjytc"", ""Link"")",Episode content,19:46,CPTL,5/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/Y2XTcbHMTBc"", ""Link"")",Episode,21:44,CPTL,5/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/7P5bsFHBijE"", ""Link"")",Episode,21:14,CPTL,5/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/3nDzoGGhiRs"", ""Link"")",Episode,21:15,CPTL,5/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/FB8vt_MHPIk"", ""Link"")",Episode,21:28,CPTL,5/16/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/sdopRpUjDjU"", ""Link"")",Episode,21:13,CPTL,5/19/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/rG3KoQK8ytE"", ""Link"")",Episode,21:39,CPTL,5/20/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/aoHO_iMsFtc"", ""Link"")",Episode content,18:48,CPTL,6/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/yK6P1MMgMI8"", ""Link"")",Episode,21:43,CPTL,6/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/kTRUYY1Gh_4"", ""Link"")",Episode,21:36,CPTL,6/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/ykkbsnu2s3Q"", ""Link"")",Episode,21:42,CPTL,6/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/u-WK_CU8LKM"", ""Link"")",Episode,22:07,CPTL,7/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/xtMEbKPRii0"", ""Link"")",Episode,22:17,CPTL,7/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/rImr61x0qew"", ""Link"")",Promo,00:21,CPTL,08/01/1986,B,,1,1,oakdalehistorian
"=HYPERLINK(""https://youtu.be/o_1fQascPCM"", ""Link"")",Episode,22:05,CPTL,8/1/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/Usm9GtFDqfk"", ""Link"")",Episode,21:41,CPTL,8/8/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/xNa6jEL1ZSU"", ""Link"")",Episode,21:09,CPTL,10/3/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/-pF3FtwhwEI"", ""Link"")",Episode,21:46,CPTL,10/6/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/6RRQ7RxcApg"", ""Link"")",Episode content,19:26,CPTL,10/7/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/CAewJ7UIPhM"", ""Link"")",Episode,20:56,CPTL,10/8/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/SRCLtAXUJHI"", ""Link"")",Episode,21:56,CPTL,10/9/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/Y5kbqHC4nzM"", ""Link"")",Episode,21:46,CPTL,10/10/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/_YA4b3auefE"", ""Link"")",Episode,21:11,CPTL,10/13/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/TcdZQxivbFg"", ""Link"")",Episode content,12:01,CPTL,10/14/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/saz-KOWtKio"", ""Link"")",Episode,21:50,CPTL,10/15/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/ZDnNX_dSDWQ"", ""Link"")",Episode,22:09,CPTL,11/10/1986,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/G3VzQAhS4ec"", ""Link"")",Episode,00:21:24,CPTL,12/09/1986,A,,1,1,pannoni
"=HYPERLINK(""https://youtu.be/tQWjQQ576gk"", ""Link"")",last segment,06:47,CPTL,01/01/1987,A,,1,1,justininatlanta
"=HYPERLINK(""https://youtu.be/BGPUlXrf26w"", ""Link"")",Teri Hatcher,02:40,CPTL,01/01/1987,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/uxw22jEvjTA"", ""Link"")",Episode,21:52,CPTL,2/24/1987,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/kVgCE2Fk44s"", ""Link"")",Episode,21:47,CPTL,2/25/1987,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/KDtjrsVj87U"", ""Link"")",Episode,21:47,CPTL,2/26/1987,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/bswQqiW0Zfk"", ""Link"")",Episode,21:52,CPTL,2/27/1987,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/G-r3UwCCYaY"", ""Link"")",Episode,21:46,CPTL,3/2/1987,A,,1,1,jimmuneco
"=HYPERLINK(""https://youtu.be/SxY4QTsOHn8"", ""Link"")",Episode,21:52,CPTL,3/13/1987,A,,1,1,jimmuneco
